task,split,class_name,class_idx,filename,stem,pair_key,extension,path,relative_path,plane,valid,error,width,height,channels,mode,format,file_size_bytes,sha256,phash,has_expert_mask,expert_mask_path,mask_source,seg_target_valid,filename_prefix,filename_suffix
classification,train,glioma,0,brisc2025_train_00671_gl_co_t1.jpg,brisc2025_train_00671_gl_co_t1,brisc2025train00671glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00671_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00671_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19142,82f40def618ad530ceb715478291d65e0ad0b86b843acd4d5bba4414c375b523,954a7aad3ce53234,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00671_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00672_gl_co_t1.jpg,brisc2025_train_00672_gl_co_t1,brisc2025train00672glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00672_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00672_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19633,354323838bb80655cffbc58d32b874124bf4a290d62cae6ed0a052a872a56b3b,954a6ebd38e53035,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00672_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00673_gl_co_t1.jpg,brisc2025_train_00673_gl_co_t1,brisc2025train00673glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00673_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00673_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17331,f7023a245bf0285e63f5f89fb56c8167d105ee5a3b3f38d56d475955d4e2b323,c33c6b7a3ce32438,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00673_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00674_gl_co_t1.jpg,brisc2025_train_00674_gl_co_t1,brisc2025train00674glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00674_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00674_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17420,648e3d7215a5e2fde7ec2c6e6259bc278ef099c224132f1e79299f6cf55e8054,c33c6b7a3cc2253c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00674_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00675_gl_co_t1.jpg,brisc2025_train_00675_gl_co_t1,brisc2025train00675glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00675_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00675_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18658,7f74e6e8d3ffdf1f8c9817dc03cf704002c6828ff0f9cb7004177500549df98c,c33c6b7a6c926564,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00675_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00676_gl_co_t1.jpg,brisc2025_train_00676_gl_co_t1,brisc2025train00676glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00676_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00676_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17451,aeae1e79c821ef737b24f288bf125e8112ae2b6eabcf85e8be58085f6b2c0718,c33c6b6a6cb36c60,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00676_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00677_gl_co_t1.jpg,brisc2025_train_00677_gl_co_t1,brisc2025train00677glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00677_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00677_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18983,2afc9c088f3480c8706693fce83937948aed2d1b7f9ac2d3905a67463707e74c,c3346f6b68946d61,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00677_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00678_gl_co_t1.jpg,brisc2025_train_00678_gl_co_t1,brisc2025train00678glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00678_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00678_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18835,0962be3499ab3e6658facade679ec1aab5565260dce9c9b5e600b52b64577afd,979d7864693c2473,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00678_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00679_gl_co_t1.jpg,brisc2025_train_00679_gl_co_t1,brisc2025train00679glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00679_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00679_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17665,e0f41ba8781792d5929faa044f05bb00f744a1a457030c7ed39bd1c882d6efa9,979c686465673467,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00679_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00680_gl_co_t1.jpg,brisc2025_train_00680_gl_co_t1,brisc2025train00680glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00680_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00680_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17114,4a595f937a3283899151addfd7b471801ca796c1f34ba14ecc184e3904a3adfe,979c6c6171363533,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00680_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00681_gl_co_t1.jpg,brisc2025_train_00681_gl_co_t1,brisc2025train00681glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00681_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00681_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20389,a4c5bb886c3cfa9c19100e963c3df3db233a809e2705b39892b0a13b59b01a04,979c6a5a3c6ba02d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00681_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00682_gl_co_t1.jpg,brisc2025_train_00682_gl_co_t1,brisc2025train00682glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00682_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00682_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20339,2ff19bef16c94130949de43ee8dacba0a960bd3591412a54b6211de82132b0ce,979c6acb382b253c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00682_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00683_gl_co_t1.jpg,brisc2025_train_00683_gl_co_t1,brisc2025train00683glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00683_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00683_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20084,7c9b503d8a43cc4b745a15be205d279289f74b4951da690cf9a138e627e98bb4,939d6ece3819643c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00683_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00684_gl_co_t1.jpg,brisc2025_train_00684_gl_co_t1,brisc2025train00684glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00684_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00684_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19356,5030a81e946453f7763797bfa5fc0f748f40cb6c245a25d25e0fe13608e71567,979d6ec8392c642d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00684_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00685_gl_co_t1.jpg,brisc2025_train_00685_gl_co_t1,brisc2025train00685glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00685_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00685_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19943,281d89dba155fe341a301d2d467849d780ff8d4713bd85fb7b823bec69a57ec4,979d6e49396c6431,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00685_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00686_gl_co_t1.jpg,brisc2025_train_00686_gl_co_t1,brisc2025train00686glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00686_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00686_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18558,31594059f4bbb436b853641408beced55cfa76312350515d5dd9a71fa0476c1e,97cd6863693c3133,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00686_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00687_gl_co_t1.jpg,brisc2025_train_00687_gl_co_t1,brisc2025train00687glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00687_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00687_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,22777,b06bb63a2705f1f63a82dd0075d3fa0c409d6ecc24aec691ba86137fa5e31edf,c11c6a6f3f5a2d30,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00687_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00688_gl_co_t1.jpg,brisc2025_train_00688_gl_co_t1,brisc2025train00688glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00688_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00688_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21849,e192b9108ccaf68b8bdeef25be623ecd6dd5ad120ec6416544e4fb7cb25ce0e8,c13e7a4b38da2d34,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00688_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00689_gl_co_t1.jpg,brisc2025_train_00689_gl_co_t1,brisc2025train00689glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00689_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00689_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21332,72143f189dc6bc9ca237a908a215b00a8f6c2883ea3dba5ba99c1de0fd688933,c13e6a6f2cc82d3c,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00689_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00690_gl_co_t1.jpg,brisc2025_train_00690_gl_co_t1,brisc2025train00690glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00690_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00690_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16947,ddec9f38857d04a82be39f61a91eba32d99e1c3b9081787158673dd0b03dfa80,c13e6b2e6cc92c78,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00690_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00691_gl_co_t1.jpg,brisc2025_train_00691_gl_co_t1,brisc2025train00691glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00691_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00691_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16901,48cd44beeb8d1047ecf8d8378df20b2e98016b3df24f47531ce37e093a3157a5,d26d2d3172b0cbc3,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00691_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00692_gl_co_t1.jpg,brisc2025_train_00692_gl_co_t1,brisc2025train00692glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00692_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00692_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,17513,01efcabecfbd8b570cde2bb44f8ea7d5f6beea33e81348d6022ca4618c6e6541,d26f2f3072b0c393,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00692_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00693_gl_co_t1.jpg,brisc2025_train_00693_gl_co_t1,brisc2025train00693glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00693_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00693_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18532,764d1295159f74760c4695f31e384489822e72b946df70bb3c1dd13e0e0095a9,d06f2f3032f0e393,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00693_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00694_gl_co_t1.jpg,brisc2025_train_00694_gl_co_t1,brisc2025train00694glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00694_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00694_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18405,8dfab7ca1bc3729df9e500424fa51d9e44d527d2179ec10f56d6c3c8d5c6c34f,d06f2f3432f06393,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00694_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00695_gl_co_t1.jpg,brisc2025_train_00695_gl_co_t1,brisc2025train00695glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00695_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00695_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20345,8835d88b5fc5f78a7f090b86e46bb6e78cd4d73d8c079e57b2d7a49e838ad62a,d02e6fb134647333,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00695_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00696_gl_co_t1.jpg,brisc2025_train_00696_gl_co_t1,brisc2025train00696glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00696_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00696_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20435,1308b2078ae8de0fc265d08c0e704109245fbc9e4dc2ea80ea960c1cf65386dc,d00f6ff13c706730,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00696_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00697_gl_co_t1.jpg,brisc2025_train_00697_gl_co_t1,brisc2025train00697glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00697_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00697_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20852,2e5ff28bf1776b9da0e91843d2d41c1cabbe8572eb0ad2e8981e6243e25464c9,904f6bfd3c646530,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00697_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00698_gl_co_t1.jpg,brisc2025_train_00698_gl_co_t1,brisc2025train00698glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00698_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00698_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20545,5f9fbf001db65a473d3047e5e0228f4a4009b4f421b2fe9ca7b6fe386621b88c,d00f6bfc2c712578,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00698_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00699_gl_co_t1.jpg,brisc2025_train_00699_gl_co_t1,brisc2025train00699glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00699_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00699_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,21106,c0e3c88b598c6603999eca375744bb80982a8790ebcd8f75180c3bd245e2608e,d00f2bec3db46d30,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00699_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00700_gl_co_t1.jpg,brisc2025_train_00700_gl_co_t1,brisc2025train00700glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00700_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00700_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20892,5ac3fbd85891bf49b4c337ea49d7f382698f960c046a3db1de408a9b2998621a,d01f2b693cb46d70,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00700_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00701_gl_co_t1.jpg,brisc2025_train_00701_gl_co_t1,brisc2025train00701glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00701_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00701_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20017,483ffbd931d28397196a64781362f28a6fb27f859b71b964ddc26bd25714db7b,d01d2f393db46d60,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00701_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00702_gl_co_t1.jpg,brisc2025_train_00702_gl_co_t1,brisc2025train00702glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00702_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00702_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,18579,441e593fa3ae54ef5fa17e788b1e36a80839c815740825cc7620f37ef86d1a37,939c7b7238632939,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00702_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00703_gl_co_t1.jpg,brisc2025_train_00703_gl_co_t1,brisc2025train00703glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00703_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00703_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,19919,59bd1f9c9b39d6914450e652be61572aa67e3e52f9b565ea1d584be9ae487124,938c6b1e2cc3ad2d,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00703_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00704_gl_co_t1.jpg,brisc2025_train_00704_gl_co_t1,brisc2025train00704glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00704_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00704_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20897,1c32fb2f7e134c0c8ad3350d7880a1932e38b4930b52db6cb6806ce303ed2df9,c3bc3a4a699c6969,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00704_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00705_gl_co_t1.jpg,brisc2025_train_00705_gl_co_t1,brisc2025train00705glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00705_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00705_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,20945,58348fd63ce9ef2c72c544f57e5c41e9731458402e53284445b77edd26cb35fe,d3346f5a680d7869,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00705_gl_co_t1.png,expert,True,brisc2025,t1
classification,train,glioma,0,brisc2025_train_00706_gl_co_t1.jpg,brisc2025_train_00706_gl_co_t1,brisc2025train00706glcot1,.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00706_gl_co_t1.jpg,🧠 Brain Tumor MRI Dataset\classification_task\train\glioma\brisc2025_train_00706_gl_co_t1.jpg,unknown,True,,512,512,1,L,JPEG,16958,efa6cb8d93961598deb3931568d2a946cd18e8240218032eaea0dd1343c016a4,833c6b3b68693d70,True,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\train\masks\brisc2025_train_00706_gl_co_t1.png,expert,True,brisc2025,t1
